grmjeti	V;PRS;NOM(3;SG)	grmjmem,namagarčiti	V;PRS;NOM(3;SG)	namagarčim
namagarčiti	V;PRS;NOM(3;SG)	namagarčim,tuliti	V;PRS;NOM(3;SG)	tulim
tuliti	V;PRS;NOM(3;SG)	tulim,zahiriti	V;PRS;NOM(3;SG)	zahirim
zahiriti	V;PRS;NOM(3;SG)	zahirim,izglaviti	V;PRS;NOM(3;SG)	izglavim
izglaviti	V;PRS;NOM(3;SG)	izglavim,teretiti	V;PRS;NOM(3;SG)	terem
teretiti	V;PRS;NOM(3;SG)	terem,opismeniti	V;PRS;NOM(3;SG)	opismenim
opismeniti	V;PRS;NOM(3;SG)	opismenim,rušiti	V;PRS;NOM(3;SG)	rušim
rušiti	V;PRS;NOM(3;SG)	rušim,izjaloviti	V;PRS;NOM(3;SG)	izjalovim
izjaloviti	V;PRS;NOM(3;SG)	izjalovim,zakzviti	V;PRS;NOM(3;SG)	zakzvim
zakzviti	V;PRS;NOM(3;SG)	zakzvim,razmotriti	V;PRS;NOM(3;SG)	razmotrim
razmotriti	V;PRS;NOM(3;SG)	razmotrim,kzšiti	V;PRS;NOM(3;SG)	kzšim
kzšiti	V;PRS;NOM(3;SG)	kzšim,hvaliti	V;PRS;NOM(3;SG)	hvalim
hvaliti	V;PRS;NOM(3;SG)	hvalim,podijeliti	V;PRS;NOM(3;SG)	podijelim
podijeliti	V;PRS;NOM(3;SG)	podijelim,najaviti	V;PRS;NOM(3;SG)	najavim
najaviti	V;PRS;NOM(3;SG)	najavim,pridružiti	V;PRS;NOM(3;SG)	pridružim
pridružiti	V;PRS;NOM(3;SG)	pridružim,ušoriti	V;PRS;NOM(3;SG)	ušorim
ušoriti	V;PRS;NOM(3;SG)	ušorim,vrijediti	V;PRS;NOM(3;SG)	vrijedim
vrijediti	V;PRS;NOM(3;SG)	vrijedim,istrošiti	V;PRS;NOM(3;SG)	istrošim
istrošiti	V;PRS;NOM(3;SG)	istrošim,kratiti	V;PRS;NOM(3;SG)	kratim
kratiti	V;PRS;NOM(3;SG)	kratim,šištati	V;PRS;NOM(3;SG)	šištam
šištati	V;PRS;NOM(3;SG)	šištam,resiti	V;PRS;NOM(3;SG)	resim
resiti	V;PRS;NOM(3;SG)	resim,nadograditi	V;PRS;NOM(3;SG)	nadogradim
nadograditi	V;PRS;NOM(3;SG)	nadogradim,hapsiti	V;PRS;NOM(3;SG)	hapsim
hapsiti	V;PRS;NOM(3;SG)	hapsim,raspoložiti	V;PRS;NOM(3;SG)	raspoložim
raspoložiti	V;PRS;NOM(3;SG)	raspoložim,ožednjeti	V;PRS;NOM(3;SG)	ožednjmem
ožednjeti	V;PRS;NOM(3;SG)	ožednjmem,razletjeti	V;PRS;NOM(3;SG)	razletjmem
razletjeti	V;PRS;NOM(3;SG)	razletjmem,pobrojati	V;PRS;NOM(3;SG)	pobrojam
pobrojati	V;PRS;NOM(3;SG)	pobrojam,staviti	V;PRS;NOM(3;SG)	stavim
staviti	V;PRS;NOM(3;SG)	stavim,žudjeti	V;PRS;NOM(3;SG)	žudjmem
žudjeti	V;PRS;NOM(3;SG)	žudjmem,zahvaliti	V;PRS;NOM(3;SG)	zahvalim
zahvaliti	V;PRS;NOM(3;SG)	zahvalim,uresiti	V;PRS;NOM(3;SG)	uresim
uresiti	V;PRS;NOM(3;SG)	uresim,lemiti	V;PRS;NOM(3;SG)	lemim
lemiti	V;PRS;NOM(3;SG)	lemim,kititi	V;PRS;NOM(3;SG)	kitim
kititi	V;PRS;NOM(3;SG)	kitim,zarušiti	V;PRS;NOM(3;SG)	zarušim
zarušiti	V;PRS;NOM(3;SG)	zarušim,pohoditi	V;PRS;NOM(3;SG)	pohodim
pohoditi	V;PRS;NOM(3;SG)	pohodim,nastaviti	V;PRS;NOM(3;SG)	nastavim
nastaviti	V;PRS;NOM(3;SG)	nastavim,zasvjedočiti	V;PRS;NOM(3;SG)	zasvjedočim
zasvjedočiti	V;PRS;NOM(3;SG)	zasvjedočim,odmjeriti	V;PRS;NOM(3;SG)	odmjerim
odmjeriti	V;PRS;NOM(3;SG)	odmjerim,omasoviti	V;PRS;NOM(3;SG)	omasovim
omasoviti	V;PRS;NOM(3;SG)	omasovim,svzbjeti	V;PRS;NOM(3;SG)	svzbjmem
svzbjeti	V;PRS;NOM(3;SG)	svzbjmem,utoliti	V;PRS;NOM(3;SG)	utolim
utoliti	V;PRS;NOM(3;SG)	utolim,brujati	V;PRS;NOM(3;SG)	brujam
brujati	V;PRS;NOM(3;SG)	brujam,nataložiti	V;PRS;NOM(3;SG)	nataložim
nataložiti	V;PRS;NOM(3;SG)	nataložim,pregaziti	V;PRS;NOM(3;SG)	pregazim
pregaziti	V;PRS;NOM(3;SG)	pregazim,zapuniti	V;PRS;NOM(3;SG)	zapunim
zapuniti	V;PRS;NOM(3;SG)	zapunim,kilaviti	V;PRS;NOM(3;SG)	kilavim
kilaviti	V;PRS;NOM(3;SG)	kilavim,ozloglasiti	V;PRS;NOM(3;SG)	ozloglasim
ozloglasiti	V;PRS;NOM(3;SG)	ozloglasim,iskositi	V;PRS;NOM(3;SG)	iskosim
iskositi	V;PRS;NOM(3;SG)	iskosim,krpiti	V;PRS;NOM(3;SG)	krpim
krpiti	V;PRS;NOM(3;SG)	krpim,isprositi	V;PRS;NOM(3;SG)	isprosim
isprositi	V;PRS;NOM(3;SG)	isprosim,prekupiti	V;PRS;NOM(3;SG)	prekupim
prekupiti	V;PRS;NOM(3;SG)	prekupim,ukorijeniti	V;PRS;NOM(3;SG)	ukorijenim
ukorijeniti	V;PRS;NOM(3;SG)	ukorijenim,pridržati	V;PRS;NOM(3;SG)	pridržam
pridržati	V;PRS;NOM(3;SG)	pridržam,ocariniti	V;PRS;NOM(3;SG)	ocarinim
ocariniti	V;PRS;NOM(3;SG)	ocarinim,ucviliti	V;PRS;NOM(3;SG)	ucvilim
ucviliti	V;PRS;NOM(3;SG)	ucvilim,naslijediti	V;PRS;NOM(3;SG)	naslijedim
naslijediti	V;PRS;NOM(3;SG)	naslijedim,spariti	V;PRS;NOM(3;SG)	sparim
spariti	V;PRS;NOM(3;SG)	sparim,isprazniti	V;PRS;NOM(3;SG)	ispraznim
isprazniti	V;PRS;NOM(3;SG)	ispraznim,nagliti	V;PRS;NOM(3;SG)	naglim
nagliti	V;PRS;NOM(3;SG)	naglim,krvariti	V;PRS;NOM(3;SG)	krvarim
krvariti	V;PRS;NOM(3;SG)	krvarim,naperiti	V;PRS;NOM(3;SG)	naperim
naperiti	V;PRS;NOM(3;SG)	naperim,paliti	V;PRS;NOM(3;SG)	palim
paliti	V;PRS;NOM(3;SG)	palim,omeđiti	V;PRS;NOM(3;SG)	omeđim
omeđiti	V;PRS;NOM(3;SG)	omeđim,kamčiti	V;PRS;NOM(3;SG)	kamčim
kamčiti	V;PRS;NOM(3;SG)	kamčim,razdijeliti	V;PRS;NOM(3;SG)	razdijelim
razdijeliti	V;PRS;NOM(3;SG)	razdijelim,pratiti	V;PRS;NOM(3;SG)	pratim
pratiti	V;PRS;NOM(3;SG)	pratim,živjeti	V;PRS;NOM(3;SG)	živjmem
živjeti	V;PRS;NOM(3;SG)	živjmem,zagustiti	V;PRS;NOM(3;SG)	zagustsem
zagustiti	V;PRS;NOM(3;SG)	zagustsem,oštetiti	V;PRS;NOM(3;SG)	oštetmem
oštetiti	V;PRS;NOM(3;SG)	oštetmem,proizlaziti	V;PRS;NOM(3;SG)	proizlazim
proizlaziti	V;PRS;NOM(3;SG)	proizlazim,iskorijeniti	V;PRS;NOM(3;SG)	iskorijenim
iskorijeniti	V;PRS;NOM(3;SG)	iskorijenim,sklopiti	V;PRS;NOM(3;SG)	sklopim
sklopiti	V;PRS;NOM(3;SG)	sklopim,pješačiti	V;PRS;NOM(3;SG)	pješačim
pješačiti	V;PRS;NOM(3;SG)	pješačim,spasiti	V;PRS;NOM(3;SG)	spasim
spasiti	V;PRS;NOM(3;SG)	spasim,okupiti	V;PRS;NOM(3;SG)	okupim
okupiti	V;PRS;NOM(3;SG)	okupim,uozbiljiti	V;PRS;NOM(3;SG)	uozbiljim
uozbiljiti	V;PRS;NOM(3;SG)	uozbiljim,uspaliti	V;PRS;NOM(3;SG)	uspalim
uspaliti	V;PRS;NOM(3;SG)	uspalim,dogotoviti	V;PRS;NOM(3;SG)	dogotovim
dogotoviti	V;PRS;NOM(3;SG)	dogotovim,zapjeniti	V;PRS;NOM(3;SG)	zapjenim
zapjeniti	V;PRS;NOM(3;SG)	zapjenim,zavlačiti	V;PRS;NOM(3;SG)	zavlačim
zavlačiti	V;PRS;NOM(3;SG)	zavlačim,naturiti	V;PRS;NOM(3;SG)	naturim
naturiti	V;PRS;NOM(3;SG)	naturim,kasniti	V;PRS;NOM(3;SG)	kasnim
kasniti	V;PRS;NOM(3;SG)	kasnim,pomoriti	V;PRS;NOM(3;SG)	pomorim
pomoriti	V;PRS;NOM(3;SG)	pomorim,prelomiti	V;PRS;NOM(3;SG)	prelomim
prelomiti	V;PRS;NOM(3;SG)	prelomim,pošašaviti	V;PRS;NOM(3;SG)	pošašavim
pošašaviti	V;PRS;NOM(3;SG)	pošašavim,kalemiti	V;PRS;NOM(3;SG)	kalemim
kalemiti	V;PRS;NOM(3;SG)	kalemim,naseliti	V;PRS;NOM(3;SG)	naselim
naseliti	V;PRS;NOM(3;SG)	naselim,okaniti	V;PRS;NOM(3;SG)	okanim
okaniti	V;PRS;NOM(3;SG)	okanim,uslišiti	V;PRS;NOM(3;SG)	uslišim
uslišiti	V;PRS;NOM(3;SG)	uslišim,prikratiti	V;PRS;NOM(3;SG)	prikratim
prikratiti	V;PRS;NOM(3;SG)	prikratim,prehraniti	V;PRS;NOM(3;SG)	prehranim
prehraniti	V;PRS;NOM(3;SG)	prehranim,popustiti	V;PRS;NOM(3;SG)	popustsem
popustiti	V;PRS;NOM(3;SG)	popustsem,posrebriti	V;PRS;NOM(3;SG)	posrebrim
posrebriti	V;PRS;NOM(3;SG)	posrebrim,osiromašiti	V;PRS;NOM(3;SG)	osiromašim
osiromašiti	V;PRS;NOM(3;SG)	osiromašim,zamijetiti	V;PRS;NOM(3;SG)	zamijetmem
zamijetiti	V;PRS;NOM(3;SG)	zamijetmem,poraditi	V;PRS;NOM(3;SG)	poradim
poraditi	V;PRS;NOM(3;SG)	poradim,raspremiti	V;PRS;NOM(3;SG)	raspremim
raspremiti	V;PRS;NOM(3;SG)	raspremim,ojaditi	V;PRS;NOM(3;SG)	ojadim
ojaditi	V;PRS;NOM(3;SG)	ojadim,ishitriti	V;PRS;NOM(3;SG)	ishitrim
ishitriti	V;PRS;NOM(3;SG)	ishitrim,kalupiti	V;PRS;NOM(3;SG)	kalupim
kalupiti	V;PRS;NOM(3;SG)	kalupim,pariti	V;PRS;NOM(3;SG)	parim
pariti	V;PRS;NOM(3;SG)	parim,mastiti	V;PRS;NOM(3;SG)	mastsem
mastiti	V;PRS;NOM(3;SG)	mastsem,zuriti	V;PRS;NOM(3;SG)	zurim
zuriti	V;PRS;NOM(3;SG)	zurim,toviti	V;PRS;NOM(3;SG)	tovim
toviti	V;PRS;NOM(3;SG)	tovim,zgaziti	V;PRS;NOM(3;SG)	zgazim
zgaziti	V;PRS;NOM(3;SG)	zgazim,pogaziti	V;PRS;NOM(3;SG)	pogazim
pogaziti	V;PRS;NOM(3;SG)	pogazim,sukobiti	V;PRS;NOM(3;SG)	sukobim
sukobiti	V;PRS;NOM(3;SG)	sukobim,održati	V;PRS;NOM(3;SG)	održam
održati	V;PRS;NOM(3;SG)	održam,urediti	V;PRS;NOM(3;SG)	uredim
urediti	V;PRS;NOM(3;SG)	uredim,optočiti	V;PRS;NOM(3;SG)	optočim
optočiti	V;PRS;NOM(3;SG)	optočim,graditi	V;PRS;NOM(3;SG)	gradim
graditi	V;PRS;NOM(3;SG)	gradim,odseliti	V;PRS;NOM(3;SG)	odselim
odseliti	V;PRS;NOM(3;SG)	odselim,bogoraditi	V;PRS;NOM(3;SG)	bogoradim
bogoraditi	V;PRS;NOM(3;SG)	bogoradim,kotiti	V;PRS;NOM(3;SG)	kotim
kotiti	V;PRS;NOM(3;SG)	kotim,porubiti	V;PRS;NOM(3;SG)	porubim
porubiti	V;PRS;NOM(3;SG)	porubim,zasniježiti	V;PRS;NOM(3;SG)	zasniježim
zasniježiti	V;PRS;NOM(3;SG)	zasniježim,glušiti	V;PRS;NOM(3;SG)	glušim
glušiti	V;PRS;NOM(3;SG)	glušim,izmožditi	V;PRS;NOM(3;SG)	izmoždim
izmožditi	V;PRS;NOM(3;SG)	izmoždim,mokriti	V;PRS;NOM(3;SG)	mokrim
mokriti	V;PRS;NOM(3;SG)	mokrim,prikupiti	V;PRS;NOM(3;SG)	prikupim
prikupiti	V;PRS;NOM(3;SG)	prikupim,izmučiti	V;PRS;NOM(3;SG)	izmučim
izmučiti	V;PRS;NOM(3;SG)	izmučim,smutiti	V;PRS;NOM(3;SG)	smutmem
smutiti	V;PRS;NOM(3;SG)	smutmem,ježiti	V;PRS;NOM(3;SG)	ježim
ježiti	V;PRS;NOM(3;SG)	ježim,usmrtiti	V;PRS;NOM(3;SG)	usmrtim
usmrtiti	V;PRS;NOM(3;SG)	usmrtim,gladiti	V;PRS;NOM(3;SG)	gladim
gladiti	V;PRS;NOM(3;SG)	gladim,telaliti	V;PRS;NOM(3;SG)	telalim
telaliti	V;PRS;NOM(3;SG)	telalim,krijumčariti	V;PRS;NOM(3;SG)	krijumčarim
krijumčariti	V;PRS;NOM(3;SG)	krijumčarim,opaliti	V;PRS;NOM(3;SG)	opalim
opaliti	V;PRS;NOM(3;SG)	opalim,krpariti	V;PRS;NOM(3;SG)	krparim
krpariti	V;PRS;NOM(3;SG)	krparim,zablatiti	V;PRS;NOM(3;SG)	zablatim
zablatiti	V;PRS;NOM(3;SG)	zablatim,nagrabiti	V;PRS;NOM(3;SG)	nagrabim
nagrabiti	V;PRS;NOM(3;SG)	nagrabim,skužiti	V;PRS;NOM(3;SG)	skužim
skužiti	V;PRS;NOM(3;SG)	skužim,preplaviti	V;PRS;NOM(3;SG)	preplavim
preplaviti	V;PRS;NOM(3;SG)	preplavim,cmizdriti	V;PRS;NOM(3;SG)	cmizdrim
cmizdriti	V;PRS;NOM(3;SG)	cmizdrim,zagospodariti	V;PRS;NOM(3;SG)	zagospodarim
zagospodariti	V;PRS;NOM(3;SG)	zagospodarim,jutriti	V;PRS;NOM(3;SG)	jutrim
jutriti	V;PRS;NOM(3;SG)	jutrim,preplašiti	V;PRS;NOM(3;SG)	preplašim
preplašiti	V;PRS;NOM(3;SG)	preplašim,tražiti	V;PRS;NOM(3;SG)	tražim
tražiti	V;PRS;NOM(3;SG)	tražim,kružiti	V;PRS;NOM(3;SG)	kružim
kružiti	V;PRS;NOM(3;SG)	kružim,dodijeliti	V;PRS;NOM(3;SG)	dodijelim
dodijeliti	V;PRS;NOM(3;SG)	dodijelim,isključiti	V;PRS;NOM(3;SG)	isključim
isključiti	V;PRS;NOM(3;SG)	isključim,prisiliti	V;PRS;NOM(3;SG)	prisilim
prisiliti	V;PRS;NOM(3;SG)	prisilim,poludjeti	V;PRS;NOM(3;SG)	poludjmem
poludjeti	V;PRS;NOM(3;SG)	poludjmem,izostaviti	V;PRS;NOM(3;SG)	izostavim
izostaviti	V;PRS;NOM(3;SG)	izostavim,kriviti	V;PRS;NOM(3;SG)	krivim
kriviti	V;PRS;NOM(3;SG)	krivim,grstiti	V;PRS;NOM(3;SG)	grstsem
grstiti	V;PRS;NOM(3;SG)	grstsem,porazmjestiti	V;PRS;NOM(3;SG)	porazmjestsem
porazmjestiti	V;PRS;NOM(3;SG)	porazmjestsem,zaobilaziti	V;PRS;NOM(3;SG)	zaobilazim
zaobilaziti	V;PRS;NOM(3;SG)	zaobilazim,zagušiti	V;PRS;NOM(3;SG)	zagušim
zagušiti	V;PRS;NOM(3;SG)	zagušim,razglasiti	V;PRS;NOM(3;SG)	razglasim
razglasiti	V;PRS;NOM(3;SG)	razglasim,štetiti	V;PRS;NOM(3;SG)	štetmem
štetiti	V;PRS;NOM(3;SG)	štetmem,rashladiti	V;PRS;NOM(3;SG)	rashladim
rashladiti	V;PRS;NOM(3;SG)	rashladim,zagraditi	V;PRS;NOM(3;SG)	zagradim
zagraditi	V;PRS;NOM(3;SG)	zagradim,zabrtviti	V;PRS;NOM(3;SG)	zabrtvim
zabrtviti	V;PRS;NOM(3;SG)	zabrtvim,priskočiti	V;PRS;NOM(3;SG)	priskočim
priskočiti	V;PRS;NOM(3;SG)	priskočim,zaprašiti	V;PRS;NOM(3;SG)	zaprašim
zaprašiti	V;PRS;NOM(3;SG)	zaprašim,krstariti	V;PRS;NOM(3;SG)	krstarim
krstariti	V;PRS;NOM(3;SG)	krstarim,poraziti	V;PRS;NOM(3;SG)	porazim
poraziti	V;PRS;NOM(3;SG)	porazim,zatreperiti	V;PRS;NOM(3;SG)	zatreperim
zatreperiti	V;PRS;NOM(3;SG)	zatreperim,kupiti	V;PRS;NOM(3;SG)	kupim
kupiti	V;PRS;NOM(3;SG)	kupim,spremiti	V;PRS;NOM(3;SG)	spremim
spremiti	V;PRS;NOM(3;SG)	spremim,mandaliti	V;PRS;NOM(3;SG)	mandalim
mandaliti	V;PRS;NOM(3;SG)	mandalim,zamijesiti	V;PRS;NOM(3;SG)	zamijesim
zamijesiti	V;PRS;NOM(3;SG)	zamijesim,pregrmjeti	V;PRS;NOM(3;SG)	pregrmjmem
pregrmjeti	V;PRS;NOM(3;SG)	pregrmjmem,prštati	V;PRS;NOM(3;SG)	prštam
prštati	V;PRS;NOM(3;SG)	prštam,pokupiti	V;PRS;NOM(3;SG)	pokupim
pokupiti	V;PRS;NOM(3;SG)	pokupim,pospješiti	V;PRS;NOM(3;SG)	pospješim
pospješiti	V;PRS;NOM(3;SG)	pospješim,usplahiriti	V;PRS;NOM(3;SG)	usplahirim
usplahiriti	V;PRS;NOM(3;SG)	usplahirim,prevaliti	V;PRS;NOM(3;SG)	prevalim
prevaliti	V;PRS;NOM(3;SG)	prevalim,grubjeti	V;PRS;NOM(3;SG)	grubjmem
grubjeti	V;PRS;NOM(3;SG)	grubjmem,izdovoljiti	V;PRS;NOM(3;SG)	izdovoljim
izdovoljiti	V;PRS;NOM(3;SG)	izdovoljim,nauditi	V;PRS;NOM(3;SG)	naudim
nauditi	V;PRS;NOM(3;SG)	naudim,prigrliti	V;PRS;NOM(3;SG)	prigrlim
prigrliti	V;PRS;NOM(3;SG)	prigrlim,izmjeniti	V;PRS;NOM(3;SG)	izmjenim
izmjeniti	V;PRS;NOM(3;SG)	izmjenim,oličiti	V;PRS;NOM(3;SG)	oličim
oličiti	V;PRS;NOM(3;SG)	oličim,iskupiti	V;PRS;NOM(3;SG)	iskupim
iskupiti	V;PRS;NOM(3;SG)	iskupim,pomiriti	V;PRS;NOM(3;SG)	pomirim
pomiriti	V;PRS;NOM(3;SG)	pomirim,usrećiti	V;PRS;NOM(3;SG)	usrećikem
usrećiti	V;PRS;NOM(3;SG)	usrećikem,žlijebiti	V;PRS;NOM(3;SG)	žlijebim
žlijebiti	V;PRS;NOM(3;SG)	žlijebim,vztjeti	V;PRS;NOM(3;SG)	vztjmem
vztjeti	V;PRS;NOM(3;SG)	vztjmem,zasoliti	V;PRS;NOM(3;SG)	zasolim
zasoliti	V;PRS;NOM(3;SG)	zasolim,pretpostaviti	V;PRS;NOM(3;SG)	pretpostavim
pretpostaviti	V;PRS;NOM(3;SG)	pretpostavim,poslaveniti	V;PRS;NOM(3;SG)	poslavenim
poslaveniti	V;PRS;NOM(3;SG)	poslavenim,podroniti	V;PRS;NOM(3;SG)	podronim
podroniti	V;PRS;NOM(3;SG)	podronim,zakočiti	V;PRS;NOM(3;SG)	zakočim
zakočiti	V;PRS;NOM(3;SG)	zakočim,sroditi	V;PRS;NOM(3;SG)	srodim
sroditi	V;PRS;NOM(3;SG)	srodim,zlorabiti	V;PRS;NOM(3;SG)	zlorabim
zlorabiti	V;PRS;NOM(3;SG)	zlorabim,prirediti	V;PRS;NOM(3;SG)	priredim
prirediti	V;PRS;NOM(3;SG)	priredim,izvztjeti	V;PRS;NOM(3;SG)	izvztjmem
izvztjeti	V;PRS;NOM(3;SG)	izvztjmem,zakriviti	V;PRS;NOM(3;SG)	zakrivim
zakriviti	V;PRS;NOM(3;SG)	zakrivim,letjeti	V;PRS;NOM(3;SG)	letjmem
letjeti	V;PRS;NOM(3;SG)	letjmem,cijeniti	V;PRS;NOM(3;SG)	cijenim
cijeniti	V;PRS;NOM(3;SG)	cijenim,odroniti	V;PRS;NOM(3;SG)	odronim
odroniti	V;PRS;NOM(3;SG)	odronim,srediti	V;PRS;NOM(3;SG)	sredim
srediti	V;PRS;NOM(3;SG)	sredim,primjeriti	V;PRS;NOM(3;SG)	primjerim
primjeriti	V;PRS;NOM(3;SG)	primjerim,bubriti	V;PRS;NOM(3;SG)	bubrim
bubriti	V;PRS;NOM(3;SG)	bubrim,mlatiti	V;PRS;NOM(3;SG)	mlatim
mlatiti	V;PRS;NOM(3;SG)	mlatim,ležati	V;PRS;NOM(3;SG)	ležam
ležati	V;PRS;NOM(3;SG)	ležam,povaliti	V;PRS;NOM(3;SG)	povalim
povaliti	V;PRS;NOM(3;SG)	povalim,iskoračiti	V;PRS;NOM(3;SG)	iskoračim
iskoračiti	V;PRS;NOM(3;SG)	iskoračim,razbuditi	V;PRS;NOM(3;SG)	razbudim
razbuditi	V;PRS;NOM(3;SG)	razbudim,javiti	V;PRS;NOM(3;SG)	javim
javiti	V;PRS;NOM(3;SG)	javim,prozujati	V;PRS;NOM(3;SG)	prozujam
prozujati	V;PRS;NOM(3;SG)	prozujam,žuljati	V;PRS;NOM(3;SG)	žuljam
žuljati	V;PRS;NOM(3;SG)	žuljam,poriti	V;PRS;NOM(3;SG)	porim
poriti	V;PRS;NOM(3;SG)	porim,potrčati	V;PRS;NOM(3;SG)	potrčam
potrčati	V;PRS;NOM(3;SG)	potrčam,nakititi	V;PRS;NOM(3;SG)	nakitim
nakititi	V;PRS;NOM(3;SG)	nakitim,knjižiti	V;PRS;NOM(3;SG)	knjižim
knjižiti	V;PRS;NOM(3;SG)	knjižim,prolomiti	V;PRS;NOM(3;SG)	prolomim
prolomiti	V;PRS;NOM(3;SG)	prolomim,prekrižiti	V;PRS;NOM(3;SG)	prekrižim
prekrižiti	V;PRS;NOM(3;SG)	prekrižim,okopnjeti	V;PRS;NOM(3;SG)	okopnjmem
okopnjeti	V;PRS;NOM(3;SG)	okopnjmem,istiještiti	V;PRS;NOM(3;SG)	istiještim
istiještiti	V;PRS;NOM(3;SG)	istiještsem,protusloviti	V;PRS;NOM(3;SG)	protuslovim
protusloviti	V;PRS;NOM(3;SG)	protuslovim,vjetriti	V;PRS;NOM(3;SG)	vjetrim
vjetriti	V;PRS;NOM(3;SG)	vjetrim,uraniti	V;PRS;NOM(3;SG)	uranim
uraniti	V;PRS;NOM(3;SG)	uranim,povlačiti	V;PRS;NOM(3;SG)	povlačim
povlačiti	V;PRS;NOM(3;SG)	povlačim,podmazivati	V;PRS;NOM(3;SG)	podmazivam
podmazivati	V;PRS;NOM(3;SG)	podmazivam,oduljivati	V;PRS;NOM(3;SG)	oduljivam
oduljivati	V;PRS;NOM(3;SG)	oduljivam,zavrbovati	V;PRS;NOM(3;SG)	zavrbovam
zavrbovati	V;PRS;NOM(3;SG)	zavrbovam,nasmijati	V;PRS;NOM(3;SG)	nasmijam
nasmijati	V;PRS;NOM(3;SG)	nasmijam,otvrdnjivati	V;PRS;NOM(3;SG)	otvrdnjivam
otvrdnjivati	V;PRS;NOM(3;SG)	otvrdnjivam,snužđivati	V;PRS;NOM(3;SG)	snužđivam
snužđivati	V;PRS;NOM(3;SG)	snužđivam,zgrijati	V;PRS;NOM(3;SG)	zgrijam
zgrijati	V;PRS;NOM(3;SG)	zgrijam,kumovati	V;PRS;NOM(3;SG)	kumovam
kumovati	V;PRS;NOM(3;SG)	kumovam,ismijati	V;PRS;NOM(3;SG)	ismijam
ismijati	V;PRS;NOM(3;SG)	ismijam,objelodanjivati	V;PRS;NOM(3;SG)	objelodanjivam
objelodanjivati	V;PRS;NOM(3;SG)	objelodanjivam,obavješćivati	V;PRS;NOM(3;SG)	obavješćivam
obavješćivati	V;PRS;NOM(3;SG)	obavješćivam,naviti	V;PRS;NOM(3;SG)	navim
naviti	V;PRS;NOM(3;SG)	navim,povjerovati	V;PRS;NOM(3;SG)	povjerovam
povjerovati	V;PRS;NOM(3;SG)	povjerovam,ocrnjivati	V;PRS;NOM(3;SG)	ocrnjivam
ocrnjivati	V;PRS;NOM(3;SG)	ocrnjivam,posijati	V;PRS;NOM(3;SG)	posijam
posijati	V;PRS;NOM(3;SG)	posijam,iskupljivati	V;PRS;NOM(3;SG)	iskupljivam
iskupljivati	V;PRS;NOM(3;SG)	iskupljivam,otpočinjati	V;PRS;NOM(3;SG)	otpočinjam
otpočinjati	V;PRS;NOM(3;SG)	otpočinjam,razdraživati	V;PRS;NOM(3;SG)	razdraživam
razdraživati	V;PRS;NOM(3;SG)	razdraživam,saznavati	V;PRS;NOM(3;SG)	saznavam
saznavati	V;PRS;NOM(3;SG)	saznavam,prosjajivati	V;PRS;NOM(3;SG)	prosjajivam
prosjajivati	V;PRS;NOM(3;SG)	prosjajivam,potrovati	V;PRS;NOM(3;SG)	potrovam
potrovati	V;PRS;NOM(3;SG)	potrovam,uklješćivati	V;PRS;NOM(3;SG)	uklješćivam
uklješćivati	V;PRS;NOM(3;SG)	uklješćivam,zakrčivati	V;PRS;NOM(3;SG)	zakrčivam
zakrčivati	V;PRS;NOM(3;SG)	zakrčivam,urezivati	V;PRS;NOM(3;SG)	urezivam
urezivati	V;PRS;NOM(3;SG)	urezivam,prijateljevati	V;PRS;NOM(3;SG)	prijateljevam
prijateljevati	V;PRS;NOM(3;SG)	prijateljevam,obrazovati	V;PRS;NOM(3;SG)	obrazovam
obrazovati	V;PRS;NOM(3;SG)	obrazovam,ispuhivati	V;PRS;NOM(3;SG)	ispuhivam
ispuhivati	V;PRS;NOM(3;SG)	ispuhivam,prokapljivati	V;PRS;NOM(3;SG)	prokapljivam
prokapljivati	V;PRS;NOM(3;SG)	prokapljivam,dopisivati	V;PRS;NOM(3;SG)	dopisivam
dopisivati	V;PRS;NOM(3;SG)	dopisivam,pogodovati	V;PRS;NOM(3;SG)	pogodovam
pogodovati	V;PRS;NOM(3;SG)	pogodovam,izrugivati	V;PRS;NOM(3;SG)	izrugivam
izrugivati	V;PRS;NOM(3;SG)	izrugivam,isušivati	V;PRS;NOM(3;SG)	isušivam
isušivati	V;PRS;NOM(3;SG)	isušivam,učlanjivati	V;PRS;NOM(3;SG)	učlanjivam
učlanjivati	V;PRS;NOM(3;SG)	učlanjivam,prerezivati	V;PRS;NOM(3;SG)	prerezivam
prerezivati	V;PRS;NOM(3;SG)	prerezivam,žalovati	V;PRS;NOM(3;SG)	žalovam
žalovati	V;PRS;NOM(3;SG)	žalovam,stupnjevati	V;PRS;NOM(3;SG)	stupnjevam
stupnjevati	V;PRS;NOM(3;SG)	stupnjevam,raširivati	V;PRS;NOM(3;SG)	raširivam
raširivati	V;PRS;NOM(3;SG)	raširivam,dokazivati	V;PRS;NOM(3;SG)	dokazivam
dokazivati	V;PRS;NOM(3;SG)	dokazivam,doimati	V;PRS;NOM(3;SG)	doimam
doimati	V;PRS;NOM(3;SG)	doimam,promašivati	V;PRS;NOM(3;SG)	promašivam
promašivati	V;PRS;NOM(3;SG)	promašivam,zaprepašćivati	V;PRS;NOM(3;SG)	zaprepašćivam
